employee_id,name,age,gender,marital_status,department,job_role,education,years_at_company,total_working_years,years_in_current_role,years_since_last_promotion,num_companies_worked,monthly_income,stock_option_level,training_times_last_year,distance_from_home,job_satisfaction,work_life_balance,environment_satisfaction,job_involvement,performance_rating,over_time,attrited,attrition_risk,risk_level
EMP10799,Scott Davis,44,Male,Divorced,Marketing,Marketing Analyst,3,4.0,4.0,1.0,1.0,3,11431.85,3,5,17,3,3,1,4,3,True,False,0.2189,Low
EMP10800,Jerry Roberts,43,Female,Single,Sales,Manager,3,4.0,12.0,4.0,4.0,3,9925.65,0,4,7,3,2,3,4,3,True,True,0.5247,Medium
EMP10801,Rachel Perez,28,Male,Single,Research & Development,Laboratory Technician,2,7.0,7.0,1.0,1.0,1,10630.38,3,4,23,2,1,4,3,3,True,True,0.5005,Medium
EMP10802,Heather Morris,37,Male,Single,Marketing,Marketing Analyst,3,2.0,23.0,2.0,1.0,2,10871.54,3,2,2,4,3,3,2,3,False,False,0.0425,Low
EMP10803,Shirley Morris,28,Female,Single,Sales,Sales Representative,1,2.0,12.0,0.0,0.0,1,9392.1,1,3,4,1,3,1,2,3,False,True,0.488,Medium
EMP10804,Brandon Miller,40,Female,Divorced,Operations,Manufacturing Director,4,1.0,1.0,1.0,0.0,4,8914.64,1,3,2,4,3,4,1,3,False,False,0.0772,Low
EMP10805,Lisa Rivera,44,Male,Married,Operations,Operations Manager,3,0.0,0.0,0.0,0.0,2,7955.6,2,0,16,3,3,2,3,3,True,True,0.4492,Medium
EMP10806,Pamela Gonzalez,27,Male,Married,Sales,Manager,5,7.0,7.0,2.0,0.0,4,9550.91,0,0,2,1,1,3,3,3,False,False,0.2757,Low
EMP10807,Frank Martin,25,Female,Divorced,Sales,Sales Executive,2,4.0,4.0,1.0,1.0,2,5287.33,0,5,9,3,3,4,4,3,True,True,0.364,Medium
EMP10808,John Wright,46,Female,Married,Research & Development,Manager,4,1.0,1.0,1.0,0.0,1,10251.0,0,2,10,1,3,3,4,4,False,False,0.1836,Low
EMP10809,Deborah Walker,54,Female,Divorced,Marketing,Marketing Analyst,3,6.0,15.0,2.0,0.0,2,11576.76,1,5,18,4,3,3,3,3,True,False,0.0716,Low
EMP10810,Cynthia Perez,41,Female,Single,Human Resources,Manager,3,3.0,4.0,3.0,3.0,1,6921.72,0,4,2,1,3,4,3,3,False,True,0.2377,Low
EMP10811,Joseph Evans,42,Female,Divorced,Human Resources,Manager,3,0.0,0.0,0.0,0.0,2,5496.36,0,2,13,3,3,2,3,3,False,False,0.2674,Low
EMP10812,Daniel Gomez,34,Female,Single,Marketing,Marketing Manager,3,2.0,3.0,2.0,2.0,8,8877.22,1,2,2,3,3,3,3,3,True,False,0.5356,Medium
EMP10813,Ronald Williams,38,Male,Married,Sales,Sales Executive,3,6.0,11.0,1.0,1.0,4,11215.97,1,2,29,2,3,2,2,4,False,True,0.1441,Low
EMP10814,Margaret Jackson,40,Female,Married,Marketing,Marketing Manager,1,10.0,10.0,0.0,0.0,1,9315.83,1,6,20,2,4,2,3,3,False,False,0.0327,Low
EMP10815,Matthew Adams,35,Female,Single,Finance,Senior Finance Analyst,4,3.0,3.0,0.0,0.0,0,13102.52,2,2,2,4,3,2,2,3,False,False,0.0432,Low
EMP10816,Angela Hill,49,Male,Married,Human Resources,Manager,4,4.0,4.0,0.0,0.0,1,5249.09,0,4,12,4,1,3,3,3,False,False,0.0831,Low
EMP10817,Barbara Morgan,38,Female,Single,IT,IT Support,1,0.0,0.0,0.0,0.0,2,6555.25,1,1,25,4,3,2,3,3,False,False,0.348,Low
EMP10818,Diane Smith,39,Female,Single,Finance,Manager,4,1.0,30.0,1.0,0.0,3,17399.03,2,1,1,3,3,1,3,3,False,False,0.106,Low
EMP10819,Daniel Richardson,35,Male,Married,Sales,Sales Executive,1,3.0,3.0,1.0,1.0,3,4948.48,1,3,11,3,3,4,3,3,False,False,0.1027,Low
EMP10820,Joshua Hall,36,Male,Divorced,Research & Development,Research Scientist,4,3.0,26.0,2.0,0.0,3,14592.11,0,2,21,4,3,4,2,3,True,False,0.1563,Low
EMP10821,Raymond Richardson,47,Female,Married,Research & Development,Laboratory Technician,3,15.0,16.0,0.0,0.0,0,12356.27,3,3,10,3,3,4,2,3,False,False,0.0108,Low
EMP10822,Emma Reed,38,Male,Married,Sales,Manager,3,1.0,4.0,1.0,1.0,1,7365.69,1,1,8,1,3,4,3,3,False,False,0.0848,Low
EMP10823,Gary Reyes,38,Female,Single,Operations,Operations Analyst,3,6.0,11.0,3.0,2.0,4,8737.63,0,4,1,3,4,3,3,4,True,False,0.3061,Low
EMP10824,Jerry Robinson,38,Female,Single,Sales,Sales Representative,3,6.0,6.0,1.0,1.0,2,7914.48,3,4,7,2,3,2,3,3,True,False,0.4008,Medium
EMP10825,Patrick Collins,33,Male,Married,Finance,Finance Analyst,3,5.0,37.0,3.0,3.0,5,16610.01,3,2,22,1,2,2,2,4,False,False,0.2063,Low
EMP10826,Diane Kelly,24,Female,Divorced,Research & Development,Manager,3,1.0,10.0,1.0,0.0,1,7490.16,0,4,20,3,4,4,3,3,True,False,0.3753,Medium
EMP10827,Betty Cox,51,Female,Divorced,Sales,Sales Representative,4,1.0,7.0,0.0,0.0,3,9557.45,1,3,5,1,2,4,4,3,False,False,0.0776,Low
EMP10828,Amanda Morales,46,Female,Single,IT,Manager,1,1.0,10.0,1.0,0.0,6,8930.96,0,2,6,4,3,3,3,3,True,False,0.4352,Medium
EMP10829,Justin Green,48,Female,Married,IT,IT Support,3,0.0,2.0,0.0,0.0,1,7703.04,0,4,4,2,3,3,4,4,True,False,0.3529,Medium
EMP10830,Maria Hall,27,Male,Married,Research & Development,Research Scientist,3,3.0,3.0,0.0,0.0,1,7683.39,2,3,20,3,3,3,3,4,True,False,0.3282,Low
EMP10831,William Reed,50,Male,Married,Sales,Sales Executive,3,10.0,12.0,8.0,0.0,2,11918.0,1,1,4,4,3,3,3,3,True,False,0.053,Low
EMP10832,Samuel Jackson,54,Female,Married,Sales,Manager,2,0.0,0.0,0.0,0.0,1,7031.96,1,2,5,4,3,2,3,3,False,False,0.0644,Low
EMP10833,Steven Edwards,46,Female,Married,Research & Development,Manager,1,0.0,3.0,0.0,0.0,2,8525.55,0,3,5,4,2,3,1,4,False,True,0.2216,Low
EMP10834,Paul Hernandez,51,Female,Single,Sales,Manager,1,9.0,9.0,4.0,1.0,3,10802.2,1,5,10,4,3,2,3,3,True,False,0.1473,Low
EMP10835,Barbara Rodriguez,44,Female,Divorced,Research & Development,Healthcare Representative,3,6.0,40.0,6.0,2.0,7,16155.46,1,5,1,4,3,3,3,3,False,False,0.0262,Low
EMP10836,Kathleen Ramirez,29,Female,Single,Operations,Operations Analyst,3,0.0,25.0,0.0,0.0,3,10746.77,0,3,4,2,3,3,3,3,False,False,0.3841,Medium
EMP10837,Ronald Collins,41,Male,Married,Human Resources,Human Resources,3,0.0,17.0,0.0,0.0,1,11248.79,1,5,29,3,2,4,3,3,True,False,0.3438,Low
EMP10838,Mary Ramirez,27,Male,Divorced,IT,IT Support,3,4.0,6.0,4.0,2.0,6,9746.2,1,3,3,4,2,4,3,4,False,False,0.0969,Low
EMP10839,Alexander Ortiz,31,Male,Married,Finance,Finance Analyst,3,1.0,16.0,0.0,0.0,1,10057.59,0,1,2,3,2,1,2,3,True,True,0.4588,Medium
EMP10840,Jason Jackson,39,Female,Single,Research & Development,Laboratory Technician,4,1.0,8.0,1.0,0.0,1,9332.24,1,5,10,1,3,4,2,4,False,False,0.2612,Low
EMP10841,Amanda Gomez,38,Female,Single,IT,IT Support,3,0.0,6.0,0.0,0.0,1,10581.49,0,2,5,4,4,4,3,3,False,False,0.0947,Low
EMP10842,Katherine Reyes,41,Female,Married,Research & Development,Healthcare Representative,3,2.0,2.0,2.0,0.0,1,7943.73,0,6,4,1,2,3,1,3,True,False,0.6202,High
EMP10843,Sharon Wilson,20,Male,Single,IT,IT Support,3,0.0,30.0,0.0,0.0,2,16589.93,1,4,9,2,3,3,3,3,False,True,0.3368,Low
EMP10844,Susan Lee,35,Female,Married,Sales,Sales Representative,4,0.0,9.0,0.0,0.0,2,10695.9,3,2,5,4,3,2,2,4,True,False,0.2265,Low
EMP10845,George Bailey,41,Male,Single,Sales,Sales Representative,2,1.0,11.0,1.0,0.0,1,7803.51,0,3,15,4,3,4,3,4,True,False,0.3282,Low
EMP10846,Emily Lee,43,Female,Divorced,IT,IT Support,3,0.0,1.0,0.0,0.0,2,8223.46,2,3,14,4,3,4,3,3,False,False,0.068,Low
EMP10847,Anthony Clark,44,Female,Single,Human Resources,Manager,1,0.0,5.0,0.0,0.0,5,6058.25,1,3,3,4,2,4,3,3,False,False,0.2007,Low
EMP10848,Patricia Johnson,39,Female,Married,IT,Manager,2,6.0,33.0,1.0,1.0,1,14690.06,1,6,12,1,3,1,3,3,False,False,0.1191,Low
EMP10849,Anna Garcia,33,Female,Married,Operations,Manufacturing Director,1,2.0,14.0,2.0,2.0,1,5815.54,1,4,5,3,3,2,3,3,True,False,0.2603,Low
EMP10850,George Gomez,41,Male,Married,Sales,Sales Representative,3,0.0,21.0,0.0,0.0,2,8950.31,0,3,3,2,3,2,3,3,False,False,0.1704,Low
EMP10851,Ashley Jones,34,Female,Single,Research & Development,Laboratory Technician,3,1.0,5.0,1.0,1.0,3,9434.57,0,3,9,2,2,2,2,4,False,True,0.5819,Medium
EMP10852,Catherine Rogers,45,Female,Married,Research & Development,Laboratory Technician,3,0.0,0.0,0.0,0.0,1,7917.78,2,2,4,1,3,2,3,3,False,False,0.188,Low
EMP10853,Rachel Jackson,40,Male,Married,Human Resources,Manager,1,4.0,4.0,0.0,0.0,2,7461.39,0,3,20,4,3,3,3,3,True,False,0.1954,Low
EMP10854,Pamela Perez,36,Male,Single,Marketing,Marketing Manager,4,4.0,4.0,3.0,0.0,2,8945.63,0,2,23,4,3,2,3,3,False,False,0.1733,Low
EMP10855,Benjamin Allen,30,Male,Divorced,Sales,Manager,2,3.0,3.0,3.0,1.0,7,5581.97,2,2,2,1,2,2,3,4,False,False,0.2726,Low
EMP10856,Samantha Bailey,47,Female,Divorced,Human Resources,Manager,4,7.0,7.0,4.0,0.0,1,8660.46,1,0,1,4,2,3,4,3,False,False,0.0134,Low
EMP10857,Sarah Rogers,42,Female,Single,Finance,Manager,1,0.0,2.0,0.0,0.0,1,11485.14,1,3,29,3,2,3,3,3,False,True,0.3325,Low
EMP10858,Cynthia Lewis,55,Female,Married,Sales,Manager,3,0.0,27.0,0.0,0.0,2,13664.68,1,4,6,4,3,3,2,3,True,False,0.1644,Low
EMP10859,Lisa Anderson,41,Female,Married,Marketing,Marketing Manager,3,3.0,23.0,2.0,0.0,2,11910.3,0,2,2,4,3,2,2,3,False,False,0.0439,Low
EMP10860,Jennifer Stewart,42,Male,Single,Human Resources,Human Resources,4,2.0,3.0,2.0,0.0,1,7252.53,1,1,4,3,3,4,2,3,True,False,0.4056,Medium
EMP10861,Debra Gutierrez,23,Male,Single,Operations,Operations Manager,4,4.0,10.0,1.0,0.0,3,12242.47,1,4,2,2,3,2,3,3,False,False,0.1835,Low
EMP10862,Shirley Sanchez,39,Male,Divorced,Research & Development,Research Scientist,3,6.0,6.0,0.0,0.0,0,9833.18,0,0,3,3,2,1,3,3,False,False,0.0732,Low
EMP10863,David Perez,34,Male,Married,Sales,Manager,4,2.0,2.0,0.0,0.0,2,7770.37,0,3,17,3,3,1,3,3,True,True,0.5228,Medium
EMP10864,Samantha Cruz,44,Male,Divorced,Research & Development,Manager,3,1.0,22.0,1.0,1.0,2,14027.63,0,3,4,1,3,4,2,3,False,False,0.1676,Low
EMP10865,Sandra Diaz,40,Female,Married,Sales,Manager,4,2.0,2.0,2.0,2.0,4,6152.6,3,0,4,3,3,3,2,3,True,False,0.3548,Medium
EMP10866,Amanda Nguyen,45,Female,Single,Operations,Manufacturing Director,4,3.0,9.0,0.0,0.0,2,8238.74,2,2,4,1,3,3,2,3,False,False,0.2065,Low
EMP10867,Anna Hall,56,Female,Single,Sales,Manager,5,4.0,4.0,1.0,1.0,2,7935.58,1,3,6,3,3,4,4,3,False,False,0.0511,Low
EMP10868,Karen White,29,Male,Married,Marketing,Marketing Analyst,2,1.0,17.0,1.0,1.0,3,9175.13,1,2,5,2,2,2,3,3,True,False,0.6408,High
EMP10869,James Stewart,45,Male,Married,Research & Development,Research Scientist,3,2.0,9.0,2.0,2.0,5,8150.4,3,6,3,3,2,1,3,3,True,True,0.4485,Medium
EMP10870,Sarah Smith,43,Female,Single,Research & Development,Laboratory Technician,2,0.0,17.0,0.0,0.0,5,13023.6,0,1,10,2,3,4,4,3,True,True,0.4893,Medium
EMP10871,William Ward,54,Female,Married,Sales,Sales Representative,3,1.0,4.0,1.0,1.0,3,7265.46,1,2,1,2,3,1,3,3,False,False,0.1339,Low
EMP10872,Laura Williams,43,Female,Divorced,Human Resources,Human Resources,3,0.0,0.0,0.0,0.0,3,4687.51,0,3,14,1,2,3,3,3,True,True,0.7816,High
EMP10873,Stephen Nguyen,42,Female,Married,Human Resources,Human Resources,2,2.0,2.0,2.0,2.0,1,10719.22,1,1,6,3,2,2,3,3,False,False,0.1026,Low
EMP10874,Sarah Cooper,44,Female,Single,Sales,Sales Executive,3,1.0,16.0,1.0,1.0,1,9141.32,0,2,2,2,2,4,2,3,True,True,0.6272,High
EMP10875,Jacob Allen,45,Female,Single,IT,IT Support,3,0.0,3.0,0.0,0.0,1,7627.16,1,3,12,4,3,3,3,3,False,False,0.173,Low
EMP10876,Gregory Rodriguez,50,Male,Divorced,Research & Development,Manager,3,3.0,3.0,0.0,0.0,1,8203.41,0,3,7,2,3,4,4,3,False,False,0.0588,Low
EMP10877,Sharon Lee,29,Female,Divorced,Research & Development,Laboratory Technician,2,0.0,5.0,0.0,0.0,3,9144.28,1,2,1,3,2,3,4,3,False,True,0.1029,Low
EMP10878,Gary Ward,33,Male,Single,Research & Development,Research Scientist,5,3.0,3.0,0.0,0.0,3,7661.94,0,1,3,3,1,3,2,3,False,False,0.3006,Low
EMP10879,Rachel Parker,52,Female,Divorced,Sales,Sales Executive,1,3.0,16.0,3.0,0.0,4,9291.32,1,2,6,4,2,3,4,3,False,False,0.029,Low
EMP10880,Maria Clark,19,Male,Single,Operations,Operations Manager,5,1.0,3.0,0.0,0.0,3,5883.86,0,2,10,3,3,2,2,3,False,True,0.5721,Medium
EMP10881,Benjamin Gomez,36,Male,Single,Research & Development,Healthcare Representative,3,6.0,9.0,6.0,1.0,5,10741.75,0,0,1,3,3,3,4,3,False,False,0.073,Low
EMP10882,Michelle Rodriguez,38,Male,Single,Sales,Sales Executive,3,5.0,5.0,3.0,3.0,2,9557.77,1,5,8,3,3,2,3,3,False,False,0.179,Low
EMP10883,Christopher Richardson,35,Female,Single,Research & Development,Healthcare Representative,3,3.0,3.0,2.0,0.0,2,7308.35,1,4,8,2,1,1,4,3,False,False,0.2532,Low
EMP10884,Janet Adams,51,Female,Divorced,Human Resources,Manager,3,0.0,3.0,0.0,0.0,2,8451.13,3,4,5,1,3,2,4,4,False,False,0.1251,Low
EMP10885,Amanda Nelson,41,Female,Married,Research & Development,Laboratory Technician,2,6.0,6.0,0.0,0.0,3,8848.86,1,2,8,3,3,1,4,3,False,False,0.0452,Low
EMP10886,Elizabeth Williams,33,Female,Single,Finance,Manager,2,2.0,2.0,0.0,0.0,3,7652.54,1,3,2,3,4,4,3,4,False,False,0.0726,Low
EMP10887,John Campbell,31,Male,Divorced,Sales,Sales Representative,5,4.0,4.0,0.0,0.0,3,8097.63,2,3,7,3,3,4,3,3,False,False,0.0487,Low
EMP10888,David Jones,39,Female,Divorced,Sales,Sales Executive,4,0.0,0.0,0.0,0.0,3,7237.71,2,4,16,3,2,3,3,4,True,True,0.6023,High
EMP10889,Angela Anderson,47,Female,Single,Marketing,Marketing Analyst,2,10.0,15.0,1.0,0.0,1,9988.08,1,2,5,4,4,1,3,3,False,False,0.0359,Low
EMP10890,Helen Hill,38,Female,Married,Sales,Sales Executive,3,0.0,0.0,0.0,0.0,1,7995.4,0,3,2,1,3,1,4,3,True,True,0.6016,High
EMP10891,Frank Morgan,35,Male,Married,IT,Software Engineer,2,0.0,20.0,0.0,0.0,3,12965.4,1,1,4,3,3,1,1,4,False,False,0.2116,Low
EMP10892,Jerry Allen,30,Male,Married,Sales,Manager,3,0.0,0.0,0.0,0.0,2,9365.3,3,6,1,2,3,2,3,4,False,False,0.118,Low
EMP10893,Alexander Taylor,40,Female,Married,Marketing,Marketing Analyst,3,7.0,18.0,2.0,2.0,2,11577.78,2,5,1,4,3,1,4,3,True,False,0.0683,Low
EMP10894,Thomas Diaz,39,Female,Single,Research & Development,Research Scientist,3,10.0,10.0,3.0,3.0,3,7300.63,2,3,9,1,3,4,2,3,False,False,0.1686,Low
EMP10895,Daniel Clark,30,Female,Single,Human Resources,Human Resources,3,1.0,7.0,1.0,1.0,2,10997.8,1,0,5,4,3,4,3,4,True,False,0.302,Low
EMP10896,Frank Miller,46,Female,Divorced,Sales,Sales Representative,2,1.0,1.0,1.0,0.0,2,6743.94,0,6,26,2,2,3,3,3,False,False,0.3014,Low
EMP10897,Mary Clark,52,Male,Divorced,Sales,Manager,3,2.0,2.0,0.0,0.0,1,8178.96,0,2,8,4,2,1,4,3,False,False,0.0635,Low
EMP10898,Rebecca Johnson,37,Female,Single,Sales,Sales Executive,5,1.0,11.0,1.0,1.0,2,10467.46,0,2,3,4,2,3,3,3,False,False,0.1816,Low
EMP10899,Laura Moore,39,Female,Single,Sales,Manager,4,0.0,7.0,0.0,0.0,1,10337.94,0,2,11,4,3,4,3,3,False,False,0.1423,Low
EMP10900,Thomas Walker,27,Male,Divorced,Research & Development,Manager,3,6.0,7.0,0.0,0.0,5,10762.05,1,5,13,3,3,2,1,3,True,False,0.481,Medium
EMP10901,Michelle Jones,43,Female,Married,Research & Development,Healthcare Representative,2,1.0,1.0,1.0,1.0,3,6135.43,0,2,5,3,3,3,2,3,False,False,0.2044,Low
EMP10902,Karen Ortiz,41,Female,Single,Human Resources,Human Resources,3,6.0,6.0,4.0,2.0,1,10284.41,0,1,7,1,3,3,2,3,False,True,0.2775,Low
EMP10903,Sandra Smith,34,Female,Single,Marketing,Marketing Analyst,4,8.0,8.0,8.0,0.0,4,10476.88,1,2,16,3,4,3,2,3,False,False,0.0974,Low
EMP10904,Alexander Harris,30,Male,Married,Finance,Manager,4,1.0,1.0,1.0,1.0,2,10321.6,2,2,10,2,3,3,3,3,False,False,0.1242,Low
EMP10905,Christine Wright,53,Male,Married,Human Resources,Human Resources,3,2.0,36.0,2.0,2.0,5,14686.16,0,4,11,4,4,4,3,4,False,False,0.0287,Low
EMP10906,Debra Jackson,40,Female,Married,Research & Development,Manager,3,13.0,17.0,2.0,0.0,4,9834.28,0,5,8,3,3,3,4,3,True,False,0.0916,Low
EMP10907,Samantha Scott,28,Female,Single,Research & Development,Laboratory Technician,4,3.0,3.0,0.0,0.0,3,10963.56,0,1,11,2,3,4,4,3,False,False,0.2512,Low
EMP10908,Betty Collins,44,Male,Divorced,Research & Development,Research Scientist,2,3.0,8.0,3.0,0.0,2,11883.45,2,4,5,4,2,4,4,3,False,False,0.0181,Low
EMP10909,Kevin Clark,39,Male,Divorced,Marketing,Marketing Analyst,4,4.0,8.0,4.0,1.0,1,11266.9,0,5,3,4,3,2,4,4,False,False,0.0328,Low
EMP10910,Pamela Anderson,37,Male,Divorced,Sales,Sales Representative,1,1.0,1.0,1.0,1.0,3,5780.96,2,2,6,2,3,2,3,3,False,False,0.1551,Low
EMP10911,Sharon Kelly,45,Female,Divorced,Sales,Sales Executive,3,5.0,5.0,1.0,1.0,2,8350.13,2,3,13,4,2,4,3,3,True,False,0.1432,Low
EMP10912,Charles Bailey,18,Male,Married,Finance,Finance Analyst,3,0.0,2.0,0.0,0.0,3,12142.65,0,3,2,3,3,1,3,3,False,False,0.2673,Low
EMP10913,Patricia Cox,20,Male,Single,Sales,Sales Executive,3,0.0,4.0,0.0,0.0,5,6893.73,2,3,1,3,3,2,2,3,False,False,0.3727,Medium
EMP10914,Joseph Turner,49,Male,Single,IT,Software Engineer,1,2.0,28.0,2.0,1.0,2,12472.98,1,3,4,4,3,3,2,4,False,True,0.0903,Low
EMP10915,Alexander Gomez,35,Female,Single,IT,Software Engineer,4,8.0,8.0,6.0,1.0,4,10309.44,3,5,3,3,3,2,3,3,True,False,0.2228,Low
EMP10916,Mark Thomas,33,Male,Single,Sales,Manager,1,0.0,0.0,0.0,0.0,2,7213.76,1,2,8,2,3,4,3,3,False,True,0.2925,Low
EMP10917,Jason Diaz,24,Female,Married,Sales,Sales Representative,2,0.0,11.0,0.0,0.0,3,8639.21,1,4,2,3,3,4,3,3,False,False,0.1136,Low
EMP10918,Brandon Roberts,38,Female,Divorced,Research & Development,Laboratory Technician,3,6.0,40.0,1.0,1.0,4,15781.56,1,2,1,3,3,3,3,3,False,False,0.0219,Low
EMP10919,Brenda Stewart,39,Female,Married,Human Resources,Human Resources,5,1.0,1.0,0.0,0.0,2,7823.04,1,2,1,3,3,4,3,3,False,False,0.0464,Low
EMP10920,Janet Flores,49,Female,Married,Sales,Sales Representative,1,0.0,11.0,0.0,0.0,3,8157.54,1,2,9,3,3,2,3,3,False,False,0.161,Low
EMP10921,Mary Young,40,Male,Married,Finance,Manager,3,1.0,17.0,1.0,1.0,2,11384.25,0,4,3,3,3,4,2,3,False,True,0.0783,Low
EMP10922,Anthony Smith,34,Female,Single,Human Resources,Human Resources,3,0.0,18.0,0.0,0.0,3,10950.4,1,4,1,2,2,1,3,4,False,False,0.3803,Medium
EMP10923,Steven Mitchell,40,Female,Divorced,Research & Development,Healthcare Representative,3,5.0,12.0,5.0,0.0,1,12316.54,0,2,5,3,4,4,3,3,False,False,0.0215,Low
EMP10924,Kimberly Allen,46,Female,Married,Sales,Sales Representative,5,5.0,24.0,1.0,0.0,4,13605.25,0,0,2,1,3,1,4,3,False,False,0.0895,Low
EMP10925,William Williams,45,Male,Single,Marketing,Marketing Manager,2,0.0,0.0,0.0,0.0,0,9110.6,1,3,5,2,3,4,3,3,False,False,0.1535,Low
EMP10926,Deborah Gonzalez,42,Male,Divorced,Sales,Manager,5,0.0,0.0,0.0,0.0,3,7401.96,0,4,3,3,3,1,3,3,False,False,0.2419,Low
EMP10927,Sharon Gomez,39,Male,Married,Marketing,Marketing Manager,4,1.0,1.0,0.0,0.0,5,5599.11,2,5,14,4,3,3,4,3,False,False,0.0696,Low
EMP10928,Dorothy Howard,31,Male,Married,Research & Development,Manager,3,0.0,0.0,0.0,0.0,5,7950.27,1,3,13,3,2,2,3,3,False,False,0.3599,Medium
EMP10929,Cynthia Smith,27,Female,Married,Human Resources,Human Resources,4,1.0,1.0,1.0,1.0,5,8147.61,0,2,15,3,4,4,3,3,False,True,0.2262,Low
EMP10930,Patricia Cooper,26,Female,Married,IT,IT Support,4,5.0,16.0,5.0,1.0,1,12844.46,0,3,10,1,3,3,3,4,True,False,0.4321,Medium
EMP10931,Andrew Nguyen,40,Female,Single,IT,Software Engineer,4,2.0,22.0,0.0,0.0,2,13424.5,2,4,14,3,3,1,3,3,True,True,0.3627,Medium
EMP10932,Tyler Nelson,41,Male,Divorced,Research & Development,Laboratory Technician,3,4.0,4.0,0.0,0.0,2,9433.31,3,3,9,3,2,3,4,4,False,False,0.0408,Low
EMP10933,Stephen Brown,46,Male,Divorced,Sales,Sales Executive,4,0.0,31.0,0.0,0.0,0,13304.57,2,5,15,3,3,4,4,3,False,False,0.0235,Low
EMP10934,Richard Nelson,42,Male,Married,Marketing,Marketing Analyst,3,2.0,5.0,2.0,0.0,6,8696.03,0,2,2,1,3,2,2,3,False,False,0.2755,Low
EMP10935,Janet Gonzalez,46,Female,Married,Research & Development,Laboratory Technician,4,1.0,1.0,0.0,0.0,3,7289.61,0,3,10,3,3,1,1,3,False,False,0.3295,Low
EMP10936,Gary Evans,35,Female,Divorced,Sales,Manager,2,11.0,11.0,3.0,0.0,4,8807.22,0,2,7,2,2,3,1,3,False,False,0.1572,Low
EMP10937,Kenneth Jackson,43,Female,Married,IT,Software Engineer,3,5.0,5.0,4.0,1.0,3,9528.55,0,4,2,2,3,3,3,4,False,False,0.082,Low
EMP10938,Justin Evans,27,Male,Divorced,Sales,Sales Executive,3,0.0,0.0,0.0,0.0,0,7669.95,1,0,15,3,3,1,3,3,False,False,0.2171,Low
EMP10939,Frank Perez,36,Male,Married,Sales,Sales Representative,3,4.0,33.0,0.0,0.0,6,15737.5,1,2,4,3,2,1,3,4,False,False,0.0576,Low
EMP10940,Eric Smith,20,Female,Married,Sales,Sales Representative,4,2.0,9.0,2.0,2.0,5,10455.44,1,2,9,3,4,3,3,3,False,False,0.1283,Low
EMP10941,Emma Taylor,37,Male,Married,Human Resources,Manager,5,9.0,9.0,2.0,1.0,3,8129.75,1,4,4,1,3,2,3,3,False,False,0.121,Low
EMP10942,Emily Gonzalez,48,Female,Married,Finance,Manager,2,15.0,40.0,1.0,1.0,1,19528.27,0,2,5,4,2,1,1,4,True,False,0.2091,Low
EMP10943,Jessica Rivera,37,Female,Single,Research & Development,Healthcare Representative,1,2.0,17.0,0.0,0.0,2,12422.64,1,6,5,2,2,3,2,3,False,True,0.2325,Low
EMP10944,James Green,43,Male,Married,Research & Development,Healthcare Representative,3,4.0,4.0,0.0,0.0,3,8680.23,1,4,3,4,3,4,2,3,True,False,0.1337,Low
EMP10945,John Ward,39,Female,Married,Research & Development,Laboratory Technician,3,0.0,0.0,0.0,0.0,2,9002.09,2,5,9,4,3,2,4,3,False,False,0.071,Low
EMP10946,Julie Evans,31,Female,Married,Finance,Senior Finance Analyst,3,2.0,2.0,2.0,1.0,1,7732.59,0,3,5,3,3,4,3,3,True,False,0.2157,Low
EMP10947,Brandon Kelly,35,Female,Single,Sales,Sales Executive,4,4.0,4.0,3.0,3.0,2,7970.65,0,2,4,4,3,3,3,3,True,False,0.3547,Medium
EMP10948,Alexander Turner,47,Female,Married,IT,IT Support,4,3.0,32.0,1.0,0.0,2,15418.07,1,3,2,1,3,4,2,4,False,False,0.06,Low
EMP10949,Richard Harris,43,Female,Married,Sales,Sales Executive,3,7.0,21.0,5.0,0.0,4,10983.67,2,1,1,4,2,1,3,3,False,False,0.0274,Low
EMP10950,Jessica Nelson,31,Male,Divorced,Operations,Manufacturing Director,3,0.0,0.0,0.0,0.0,2,7280.18,1,1,8,3,3,4,3,3,True,True,0.3981,Medium
EMP10951,Christopher Nelson,24,Female,Divorced,Sales,Sales Representative,3,0.0,40.0,0.0,0.0,4,14799.36,0,6,5,2,4,4,3,3,False,False,0.1936,Low
EMP10952,Melissa Lee,38,Male,Divorced,Marketing,Marketing Analyst,3,2.0,2.0,2.0,0.0,2,10263.59,0,4,29,3,3,4,3,3,False,False,0.0854,Low
EMP10953,Rachel Young,31,Female,Single,Sales,Manager,5,13.0,14.0,1.0,0.0,2,11737.51,0,3,6,1,3,3,3,3,True,False,0.3731,Medium
EMP10954,Rachel Lee,35,Male,Divorced,Sales,Sales Executive,3,1.0,1.0,1.0,1.0,3,3912.15,0,1,7,2,2,3,2,3,False,False,0.3581,Medium
EMP10955,Sarah Peterson,23,Male,Single,IT,IT Support,3,1.0,2.0,0.0,0.0,1,8379.7,3,3,8,4,3,2,3,3,False,True,0.1813,Low
EMP10956,Michael Adams,46,Male,Single,IT,Manager,3,1.0,7.0,1.0,0.0,2,9201.58,0,1,11,4,3,2,3,3,False,False,0.202,Low
EMP10957,Nicholas Peterson,36,Female,Single,Research & Development,Research Scientist,1,1.0,12.0,1.0,1.0,0,8618.23,1,3,8,4,4,2,3,3,True,False,0.2047,Low
